unix,date,symbol,open,high,low,close,Volume ETC,Volume USDT,tradecount
1623708000000,2021-06-14 22:00:00,ETC/USDT,58.85000000,58.96200000,58.39200000,58.52500000,35914.80600000,2105700.19748000,4797
1623704400000,2021-06-14 21:00:00,ETC/USDT,58.40900000,58.98900000,58.40900000,58.84000000,29931.64100000,1756830.43679300,4284
1623700800000,2021-06-14 20:00:00,ETC/USDT,58.22300000,58.53200000,58.08400000,58.40500000,42815.61300000,2498094.55633400,5182
1623697200000,2021-06-14 19:00:00,ETC/USDT,58.21200000,58.60100000,57.33000000,58.22900000,153639.31400000,8926711.32264200,68077
1623693600000,2021-06-14 18:00:00,ETC/USDT,58.95500000,59.13700000,58.01200000,58.21300000,60438.56200000,3536309.37177600,8549
1623690000000,2021-06-14 17:00:00,ETC/USDT,59.01500000,59.14400000,58.68000000,58.97200000,27374.18400000,1613498.51222300,3995
1623686400000,2021-06-14 16:00:00,ETC/USDT,59.35600000,60.09900000,58.53800000,59.02200000,100272.87100000,5950045.90067600,12178
1623682800000,2021-06-14 15:00:00,ETC/USDT,59.11200000,59.38100000,58.66500000,59.38100000,57310.98700000,3377814.20415200,8050
1623679200000,2021-06-14 14:00:00,ETC/USDT,59.76000000,59.82300000,58.98300000,59.09000000,108323.86800000,6444435.98023500,19049
1623675600000,2021-06-14 13:00:00,ETC/USDT,57.56700000,60.98000000,57.49000000,59.74700000,256709.31800000,15244994.00734300,30526
1623672000000,2021-06-14 12:00:00,ETC/USDT,57.03700000,57.69800000,56.76800000,57.57100000,45902.20300000,2629948.63683300,5676
1623668400000,2021-06-14 11:00:00,ETC/USDT,57.19600000,57.34200000,56.95000000,57.03000000,30128.26000000,1722524.95523600,12455
1623664800000,2021-06-14 10:00:00,ETC/USDT,57.14300000,57.31200000,56.11800000,57.19600000,136284.87900000,7741678.98524600,21802
1623661200000,2021-06-14 09:00:00,ETC/USDT,57.61400000,57.91600000,57.09300000,57.13700000,42176.49200000,2422942.13195500,6800
1623657600000,2021-06-14 08:00:00,ETC/USDT,58.03000000,58.07700000,57.40200000,57.62300000,39132.44500000,2256344.94558400,16476
1623654000000,2021-06-14 07:00:00,ETC/USDT,58.24400000,58.28900000,57.91100000,58.02600000,26827.55300000,1558267.54548400,3663
1623650400000,2021-06-14 06:00:00,ETC/USDT,58.18400000,58.32000000,57.83300000,58.24100000,26595.31800000,1544372.54618800,3494
1623646800000,2021-06-14 05:00:00,ETC/USDT,57.95000000,58.27900000,57.78400000,58.17700000,31310.01400000,1816391.39925200,11011
1623643200000,2021-06-14 04:00:00,ETC/USDT,57.90900000,58.06000000,57.67000000,57.94100000,23644.42600000,1369651.61294900,3498
