unix,date,symbol,open,high,low,close,Volume DOT,Volume USDT,tradecount
1629475200000,2021-08-20 16:00:00,DOT/USDT,28.01800000,28.15100000,27.55300000,27.69000000,969995.13200000,27009876.48103500,43064
1629471600000,2021-08-20 15:00:00,DOT/USDT,28.34400000,28.36500000,27.94000000,28.01800000,702321.23200000,19718885.55003000,28644
1629468000000,2021-08-20 14:00:00,DOT/USDT,28.00300000,28.42100000,27.87100000,28.34400000,1069201.14900000,30055727.50088400,41223
1629464400000,2021-08-20 13:00:00,DOT/USDT,27.95800000,28.24100000,27.78800000,28.00000000,992997.41500000,27792621.40426000,34716
1629460800000,2021-08-20 12:00:00,DOT/USDT,27.62800000,28.37000000,27.60600000,27.95800000,1404773.54600000,39433750.76084700,83561
1629457200000,2021-08-20 11:00:00,DOT/USDT,27.79300000,27.80900000,27.43500000,27.62900000,1022260.56700000,28210576.30703400,33725
1629453600000,2021-08-20 10:00:00,DOT/USDT,26.68400000,28.09300000,26.58200000,27.79200000,2391276.97300000,65718678.40835900,155476
1629450000000,2021-08-20 09:00:00,DOT/USDT,26.68100000,26.80500000,26.56400000,26.68800000,460335.95500000,12287685.86533400,19463
1629446400000,2021-08-20 08:00:00,DOT/USDT,26.36400000,26.72200000,26.06600000,26.68200000,922237.73100000,24343009.42786800,46276
1629442800000,2021-08-20 07:00:00,DOT/USDT,26.77000000,26.80000000,26.24300000,26.36500000,872607.61700000,23133591.50050400,73895
1629439200000,2021-08-20 06:00:00,DOT/USDT,26.89000000,26.95800000,26.70300000,26.77100000,488452.04200000,13099143.79035800,17358
1629435600000,2021-08-20 05:00:00,DOT/USDT,26.79900000,27.00000000,26.55000000,26.89000000,740486.58000000,19834614.89697900,32573
1629432000000,2021-08-20 04:00:00,DOT/USDT,26.73200000,26.87500000,26.55700000,26.79900000,333010.28300000,8903221.10576700,12488
1629428400000,2021-08-20 03:00:00,DOT/USDT,26.76200000,26.91600000,26.50100000,26.73200000,402420.64100000,10729931.62527700,17880
1629424800000,2021-08-20 02:00:00,DOT/USDT,26.99900000,27.13500000,26.66400000,26.76200000,498663.41100000,13396656.96573400,42577
1629421200000,2021-08-20 01:00:00,DOT/USDT,26.71500000,27.05800000,26.36100000,27.00200000,555497.75800000,14860038.26018800,29339
1629417600000,2021-08-20 00:00:00,DOT/USDT,26.57900000,27.02000000,26.33700000,26.71400000,1029059.52100000,27497746.73868300,61969
1629414000000,2021-08-19 23:00:00,DOT/USDT,26.49500000,26.65000000,26.27600000,26.58200000,494884.27500000,13091731.92188500,22646
1629410400000,2021-08-19 22:00:00,DOT/USDT,26.39700000,26.54500000,26.13500000,26.49700000,350701.06700000,9240587.24791400,23918
1629406800000,2021-08-19 21:00:00,DOT/USDT,26.41400000,26.57000000,26.27800000,26.40000000,341187.67100000,9012686.86686900,20368
1629403200000,2021-08-19 20:00:00,DOT/USDT,26.68900000,26.78500000,26.20600000,26.41400000,669087.52800000,17689791.90215700,36477
1629399600000,2021-08-19 19:00:00,DOT/USDT,26.33000000,26.84900000,26.28300000,26.69000000,1168485.58200000,31049125.41245500,97701
1629396000000,2021-08-19 18:00:00,DOT/USDT,25.66300000,26.33900000,25.60100000,26.33000000,1429117.60600000,37242924.91839200,88390
1629392400000,2021-08-19 17:00:00,DOT/USDT,25.08000000,25.74500000,25.03300000,25.66000000,751623.28300000,19108261.57663600,59318
1629388800000,2021-08-19 16:00:00,DOT/USDT,25.77200000,25.87700000,25.05200000,25.08000000,928696.70600000,23617438.89885900,36097
1629385200000,2021-08-19 15:00:00,DOT/USDT,25.22200000,25.88000000,25.21900000,25.78500000,1082774.03200000,27673273.28256000,51891
1629381600000,2021-08-19 14:00:00,DOT/USDT,24.93200000,25.56800000,24.93000000,25.22400000,2149641.51700000,54255672.52479500,104725
1629378000000,2021-08-19 13:00:00,DOT/USDT,23.91900000,25.00000000,23.91000000,24.93200000,1833017.62200000,44912168.07675800,63498
1629374400000,2021-08-19 12:00:00,DOT/USDT,23.67000000,23.98900000,23.46400000,23.91200000,446187.56000000,10587753.14925900,17467
1629370800000,2021-08-19 11:00:00,DOT/USDT,23.70100000,24.00000000,23.64700000,23.67100000,530375.13600000,12627803.80231400,17659
1629367200000,2021-08-19 10:00:00,DOT/USDT,24.12100000,24.21900000,23.68300000,23.70200000,487775.89900000,11653007.94579900,16717
1629363600000,2021-08-19 09:00:00,DOT/USDT,24.02900000,24.27900000,23.93800000,24.12200000,463019.08200000,11163821.76486100,15164
1629360000000,2021-08-19 08:00:00,DOT/USDT,24.00600000,24.23500000,23.80900000,24.02900000,634903.21100000,15263609.13252500,30657
1629356400000,2021-08-19 07:00:00,DOT/USDT,23.93900000,24.19100000,23.69400000,24.01200000,481874.64400000,11546172.55149600,16930
1629352800000,2021-08-19 06:00:00,DOT/USDT,24.12700000,24.16300000,23.80700000,23.93800000,555219.04900000,13307216.03635100,32545
1629349200000,2021-08-19 05:00:00,DOT/USDT,23.85400000,24.21800000,23.65000000,24.13000000,535642.01500000,12822286.99163300,17782
1629345600000,2021-08-19 04:00:00,DOT/USDT,23.69000000,24.00000000,23.52100000,23.85100000,600580.54900000,14293014.19927300,20329
1629342000000,2021-08-19 03:00:00,DOT/USDT,24.14400000,24.15800000,23.64300000,23.69000000,653995.50200000,15606889.30615600,23644
1629338400000,2021-08-19 02:00:00,DOT/USDT,24.24400000,24.46000000,23.97100000,24.15100000,652661.47600000,15777087.39892100,45677
1629334800000,2021-08-19 01:00:00,DOT/USDT,24.32900000,24.55800000,24.01100000,24.25100000,797995.66000000,19399753.75927900,28476
1629331200000,2021-08-19 00:00:00,DOT/USDT,23.86800000,24.38500000,23.51000000,24.33000000,915951.41700000,21863818.13365400,32704
1629327600000,2021-08-18 23:00:00,DOT/USDT,23.96600000,24.49200000,23.83900000,23.86800000,524443.37300000,12690058.36553000,25196
1629324000000,2021-08-18 22:00:00,DOT/USDT,23.66200000,24.02200000,23.56100000,23.95800000,453520.22900000,10818801.85757400,18611
1629320400000,2021-08-18 21:00:00,DOT/USDT,23.41000000,23.74000000,23.33300000,23.66200000,490808.54700000,11550552.76454300,15946
1629316800000,2021-08-18 20:00:00,DOT/USDT,23.77700000,23.94400000,23.33900000,23.41600000,763128.23400000,18019360.51853100,27624
1629313200000,2021-08-18 19:00:00,DOT/USDT,24.55400000,24.75600000,23.70800000,23.78600000,732867.31200000,17710520.02732600,31255
1629309600000,2021-08-18 18:00:00,DOT/USDT,24.89000000,25.01300000,24.33300000,24.56300000,684990.47200000,16900314.83444900,30552
1629306000000,2021-08-18 17:00:00,DOT/USDT,25.05900000,25.18300000,24.81400000,24.88900000,629245.21600000,15727989.44801300,34725
1629302400000,2021-08-18 16:00:00,DOT/USDT,24.82700000,25.15000000,24.65400000,25.05400000,1192458.02700000,29665273.30446400,46658
1629298800000,2021-08-18 15:00:00,DOT/USDT,24.42400000,24.85800000,24.07900000,24.81800000,928896.13200000,22688280.26780800,48772
1629295200000,2021-08-18 14:00:00,DOT/USDT,23.92100000,24.46700000,23.89900000,24.42700000,797571.55900000,19270607.50739600,28395
1629291600000,2021-08-18 13:00:00,DOT/USDT,23.96000000,24.22000000,23.76900000,23.92200000,632007.91600000,15194565.47072100,26523
1629288000000,2021-08-18 12:00:00,DOT/USDT,23.35800000,23.98500000,23.32900000,23.95600000,624310.00000000,14799004.06336600,26505
1629284400000,2021-08-18 11:00:00,DOT/USDT,23.82600000,24.09800000,23.30000000,23.36500000,712306.46400000,16845430.72744900,29062
1629280800000,2021-08-18 10:00:00,DOT/USDT,24.10800000,24.29900000,23.69900000,23.82700000,789989.74800000,18914407.52226500,25421
1629277200000,2021-08-18 09:00:00,DOT/USDT,23.74000000,24.28000000,23.64500000,24.11300000,535232.20400000,12820897.34631500,22296
1629273600000,2021-08-18 08:00:00,DOT/USDT,23.62400000,23.91800000,23.40900000,23.73900000,578296.54300000,13689919.05972200,24647
1629270000000,2021-08-18 07:00:00,DOT/USDT,24.20000000,24.28000000,23.53800000,23.62500000,708955.68500000,16897482.09599500,26570
1629266400000,2021-08-18 06:00:00,DOT/USDT,24.42500000,24.49900000,24.08100000,24.19800000,670411.94100000,16265546.01397800,24360
1629262800000,2021-08-18 05:00:00,DOT/USDT,23.99200000,24.49900000,23.86000000,24.42400000,724201.26400000,17489895.58748600,69864
1629259200000,2021-08-18 04:00:00,DOT/USDT,23.89500000,24.17500000,23.64800000,23.99200000,670087.32300000,16055290.90472500,26280
1629255600000,2021-08-18 03:00:00,DOT/USDT,23.80700000,23.89400000,23.16900000,23.89000000,924799.82100000,21769611.21279300,33797
1629252000000,2021-08-18 02:00:00,DOT/USDT,24.17800000,24.28700000,23.57200000,23.81000000,1125800.07000000,26991133.26904100,83857
1629248400000,2021-08-18 01:00:00,DOT/USDT,23.75700000,24.17800000,22.50000000,24.17400000,2008943.06100000,46908104.66247300,104554
1629244800000,2021-08-18 00:00:00,DOT/USDT,23.54800000,24.71100000,23.12100000,23.75900000,2422571.31500000,57897161.31172600,125286
1629241200000,2021-08-17 23:00:00,DOT/USDT,24.20200000,24.20200000,23.34700000,23.54500000,730208.28000000,17310078.21968800,60396
1629237600000,2021-08-17 22:00:00,DOT/USDT,23.68900000,24.21300000,23.01000000,24.20300000,1155685.86200000,27312592.85963600,48659
1629234000000,2021-08-17 21:00:00,DOT/USDT,24.07900000,24.08000000,23.63000000,23.68900000,773400.35500000,18456799.28851200,54144
1629230400000,2021-08-17 20:00:00,DOT/USDT,24.70600000,24.86100000,23.35100000,24.07500000,2042710.26400000,49128339.87771100,80215
1629226800000,2021-08-17 19:00:00,DOT/USDT,25.43300000,25.48200000,24.63100000,24.70700000,952283.46500000,23756855.78387100,74886
1629223200000,2021-08-17 18:00:00,DOT/USDT,25.43500000,25.85000000,25.36200000,25.43200000,525226.90300000,13463071.68086800,24890
1629219600000,2021-08-17 17:00:00,DOT/USDT,25.10000000,25.58600000,25.06100000,25.43600000,488932.12700000,12371322.49032600,21675
1629216000000,2021-08-17 16:00:00,DOT/USDT,25.17900000,25.61800000,25.03000000,25.10600000,762518.16000000,19315133.69178500,33157
1629212400000,2021-08-17 15:00:00,DOT/USDT,25.66400000,25.72700000,25.06000000,25.17500000,948137.55400000,24024514.52168400,74039
1629208800000,2021-08-17 14:00:00,DOT/USDT,25.88100000,25.98900000,25.39800000,25.65900000,748889.23700000,19224529.10982300,39897
1629205200000,2021-08-17 13:00:00,DOT/USDT,25.98500000,26.19500000,25.62700000,25.88200000,1092402.80000000,28287769.75925600,51410
1629201600000,2021-08-17 12:00:00,DOT/USDT,26.37400000,26.74000000,25.95500000,25.98600000,1213496.78900000,31950362.34838800,131411
1629198000000,2021-08-17 11:00:00,DOT/USDT,25.88700000,26.51900000,25.87300000,26.37600000,1025131.38500000,26864250.14131600,109787
1629194400000,2021-08-17 10:00:00,DOT/USDT,26.59200000,26.70300000,25.85000000,25.88600000,1142068.60000000,29964036.83809500,51376
1629190800000,2021-08-17 09:00:00,DOT/USDT,26.29500000,26.80300000,26.29000000,26.59400000,899606.94300000,23922183.04189100,33087
1629187200000,2021-08-17 08:00:00,DOT/USDT,26.28700000,26.73400000,26.25600000,26.29600000,979590.81500000,25951403.25534300,56458
1629183600000,2021-08-17 07:00:00,DOT/USDT,25.96200000,26.33900000,25.70000000,26.28800000,1044950.52000000,27194501.51017000,46822
1629180000000,2021-08-17 06:00:00,DOT/USDT,26.12800000,26.59700000,25.88400000,25.96600000,1234900.15600000,32376982.92219800,59549
1629176400000,2021-08-17 05:00:00,DOT/USDT,26.49000000,26.63800000,25.99700000,26.12800000,1005774.02500000,26481774.69736400,62257
1629172800000,2021-08-17 04:00:00,DOT/USDT,26.77900000,27.09300000,26.31300000,26.49000000,1116337.87100000,29704456.39456300,50153
1629169200000,2021-08-17 03:00:00,DOT/USDT,26.22300000,27.42200000,26.10000000,26.77400000,2424668.79900000,65238633.94385400,149687
1629165600000,2021-08-17 02:00:00,DOT/USDT,26.33500000,26.54000000,25.70900000,26.22100000,2045056.08000000,53458905.16139700,109408
1629162000000,2021-08-17 01:00:00,DOT/USDT,24.02200000,26.34900000,24.00000000,26.32100000,2742686.22300000,69546643.37399700,203253
1629158400000,2021-08-17 00:00:00,DOT/USDT,24.41900000,24.61300000,23.35800000,24.02300000,1987742.64100000,47377441.43189500,100757
1629154800000,2021-08-16 23:00:00,DOT/USDT,24.94000000,24.94000000,24.27100000,24.43200000,734794.68400000,18023939.15095100,33289
1629151200000,2021-08-16 22:00:00,DOT/USDT,24.80400000,25.13100000,24.67400000,24.94100000,515526.01200000,12868343.92706500,40427
1629147600000,2021-08-16 21:00:00,DOT/USDT,24.69900000,25.21800000,24.46300000,24.80000000,649522.76800000,16141858.10655200,36989
1629144000000,2021-08-16 20:00:00,DOT/USDT,24.69800000,24.72400000,24.03800000,24.70900000,1387016.40000000,33777644.32811400,54517
1629140400000,2021-08-16 19:00:00,DOT/USDT,25.41900000,25.53700000,24.60900000,24.69500000,1245055.98600000,31310261.61972800,56504
1629136800000,2021-08-16 18:00:00,DOT/USDT,25.35900000,25.63600000,25.23800000,25.42400000,702743.29600000,17875928.19158700,23895
1629133200000,2021-08-16 17:00:00,DOT/USDT,25.48200000,25.69900000,25.24100000,25.36200000,1265170.83900000,32203314.95238600,55124
1629129600000,2021-08-16 16:00:00,DOT/USDT,24.75500000,25.54400000,24.65300000,25.48300000,1679342.48800000,42257019.16703100,96976
1629126000000,2021-08-16 15:00:00,DOT/USDT,24.11300000,24.78000000,24.04700000,24.75400000,968586.49100000,23588049.31424400,35590
1629122400000,2021-08-16 14:00:00,DOT/USDT,24.36700000,24.67100000,24.10000000,24.11000000,1115647.71100000,27225296.25133000,39986
1629118800000,2021-08-16 13:00:00,DOT/USDT,25.05800000,25.11400000,24.00000000,24.36500000,1508080.48500000,36977709.79347300,70401
1629115200000,2021-08-16 12:00:00,DOT/USDT,25.25500000,25.31000000,24.83400000,25.06200000,948291.62300000,23714956.34784700,41730
1629111600000,2021-08-16 11:00:00,DOT/USDT,24.87500000,25.43000000,24.78500000,25.25500000,1368149.68900000,34391556.97084500,81484
1629108000000,2021-08-16 10:00:00,DOT/USDT,24.85600000,24.93600000,24.61000000,24.87500000,755578.48100000,18709728.80790000,31257
1629104400000,2021-08-16 09:00:00,DOT/USDT,24.10100000,24.93100000,24.03300000,24.85600000,1390345.33600000,34138837.79659800,85649
1629100800000,2021-08-16 08:00:00,DOT/USDT,24.24800000,24.40400000,23.97800000,24.10000000,575086.67900000,13902089.76944500,23997
1629097200000,2021-08-16 07:00:00,DOT/USDT,24.18200000,24.48800000,24.14400000,24.24900000,597299.73700000,14519867.74127000,28736
1629093600000,2021-08-16 06:00:00,DOT/USDT,24.39800000,24.45000000,23.98100000,24.18200000,939928.07000000,22766534.71358500,41539
1629090000000,2021-08-16 05:00:00,DOT/USDT,23.33600000,24.44900000,23.33200000,24.40000000,2088646.32000000,50122371.75958100,134699
1629086400000,2021-08-16 04:00:00,DOT/USDT,22.91400000,23.42100000,22.90700000,23.33700000,426804.11500000,9901914.72549700,21615
1629082800000,2021-08-16 03:00:00,DOT/USDT,23.44300000,23.46300000,22.90100000,22.91500000,432261.56500000,10015019.50689500,24527
1629079200000,2021-08-16 02:00:00,DOT/USDT,23.37800000,23.48100000,23.28200000,23.44300000,432798.97100000,10125599.00412400,19688
1629075600000,2021-08-16 01:00:00,DOT/USDT,23.20100000,23.44000000,23.08400000,23.37300000,520638.40900000,12131094.22007900,23136
1629072000000,2021-08-16 00:00:00,DOT/USDT,23.15000000,23.39900000,22.82100000,23.20400000,962928.02500000,22351528.65571800,41763
1629068400000,2021-08-15 23:00:00,DOT/USDT,23.19100000,23.33000000,23.00700000,23.15000000,574305.72500000,13315507.08366600,28342
1629064800000,2021-08-15 22:00:00,DOT/USDT,22.87700000,23.20000000,22.87700000,23.19100000,573744.17200000,13244859.92583200,36082
1629061200000,2021-08-15 21:00:00,DOT/USDT,22.94000000,23.00000000,22.65000000,22.87000000,401626.26100000,9191773.14122800,19662
1629057600000,2021-08-15 20:00:00,DOT/USDT,22.68700000,22.97000000,22.68000000,22.94000000,438838.34400000,10022964.08406100,24127
1629054000000,2021-08-15 19:00:00,DOT/USDT,22.43200000,22.77500000,22.32900000,22.68600000,497582.20700000,11225775.51995900,23134
1629050400000,2021-08-15 18:00:00,DOT/USDT,22.20000000,22.47100000,22.12300000,22.43200000,319196.36200000,7111251.71713700,13790
1629046800000,2021-08-15 17:00:00,DOT/USDT,22.02100000,22.21000000,21.87500000,22.20400000,353870.91700000,7795108.80448000,12315
1629043200000,2021-08-15 16:00:00,DOT/USDT,22.13100000,22.25700000,21.98300000,22.02400000,208507.21600000,4609868.77653200,9014
1629039600000,2021-08-15 15:00:00,DOT/USDT,21.99500000,22.16100000,21.96200000,22.13100000,270207.99700000,5962719.76289600,9129
1629036000000,2021-08-15 14:00:00,DOT/USDT,22.10400000,22.40900000,21.97100000,21.99400000,545220.64700000,12109998.17297600,18259
1629032400000,2021-08-15 13:00:00,DOT/USDT,22.04300000,22.17000000,21.84100000,22.10400000,437057.64500000,9626438.72440100,14694
1629028800000,2021-08-15 12:00:00,DOT/USDT,22.16700000,22.27100000,21.96600000,22.04600000,308063.77200000,6807924.48553700,10295
1629025200000,2021-08-15 11:00:00,DOT/USDT,22.21800000,22.29300000,21.94700000,22.16900000,479644.29500000,10623106.31255000,14219
1629021600000,2021-08-15 10:00:00,DOT/USDT,22.20300000,22.33000000,22.04300000,22.21800000,326763.53900000,7257689.88360000,12046
1629018000000,2021-08-15 09:00:00,DOT/USDT,22.12700000,22.36700000,22.04100000,22.20100000,448241.09600000,9969904.36226000,14076
1629014400000,2021-08-15 08:00:00,DOT/USDT,22.00000000,22.23300000,21.88500000,22.13000000,481848.86300000,10646009.11255100,15864
1629010800000,2021-08-15 07:00:00,DOT/USDT,22.37900000,22.42400000,21.83600000,22.00100000,684217.97700000,15129125.67656200,27271
1629007200000,2021-08-15 06:00:00,DOT/USDT,22.53700000,22.70700000,22.30000000,22.38700000,460629.10200000,10346161.21278800,17668
1629003600000,2021-08-15 05:00:00,DOT/USDT,22.58900000,22.82300000,22.49500000,22.53600000,344218.36300000,7797971.94252000,13373
1629000000000,2021-08-15 04:00:00,DOT/USDT,22.63100000,22.65400000,22.37000000,22.59000000,382889.21000000,8624842.36346000,21632
1628996400000,2021-08-15 03:00:00,DOT/USDT,23.11300000,23.14900000,22.62400000,22.63400000,394022.11900000,9016601.10183400,26228
1628992800000,2021-08-15 02:00:00,DOT/USDT,23.01200000,23.30000000,23.00600000,23.10800000,513722.15900000,11903528.07559800,31139
1628989200000,2021-08-15 01:00:00,DOT/USDT,22.91100000,23.15000000,22.75800000,23.00700000,478719.45200000,10999503.97221500,29828
1628985600000,2021-08-15 00:00:00,DOT/USDT,22.83300000,22.98000000,22.62000000,22.91200000,388420.26500000,8862933.39828500,18849
1628982000000,2021-08-14 23:00:00,DOT/USDT,22.59400000,22.95300000,22.54500000,22.83500000,335901.46900000,7662653.24033600,18979
1628978400000,2021-08-14 22:00:00,DOT/USDT,22.64700000,22.81000000,22.50200000,22.59300000,421970.81600000,9561276.36813500,16159
1628974800000,2021-08-14 21:00:00,DOT/USDT,22.26800000,22.64800000,22.26500000,22.64500000,184306.63400000,4136261.94039100,8476
1628971200000,2021-08-14 20:00:00,DOT/USDT,22.70100000,22.70500000,22.09500000,22.26900000,420683.07900000,9374712.72519500,18019
1628967600000,2021-08-14 19:00:00,DOT/USDT,22.45200000,22.76800000,22.30200000,22.70200000,371918.63100000,8392767.59901300,13923
1628964000000,2021-08-14 18:00:00,DOT/USDT,22.48500000,22.61400000,22.35200000,22.45700000,235684.68200000,5295988.09548100,9623
1628960400000,2021-08-14 17:00:00,DOT/USDT,22.58000000,22.65000000,22.28900000,22.49100000,367162.06000000,8254786.14786500,15351
1628956800000,2021-08-14 16:00:00,DOT/USDT,22.76000000,22.81000000,22.52500000,22.58100000,368578.16700000,8349957.48191700,14447
1628953200000,2021-08-14 15:00:00,DOT/USDT,22.82900000,22.84000000,22.39700000,22.75800000,508676.96900000,11537622.37408700,20808
1628949600000,2021-08-14 14:00:00,DOT/USDT,22.32400000,22.90000000,22.24300000,22.82800000,521481.80800000,11781431.34442400,30442
1628946000000,2021-08-14 13:00:00,DOT/USDT,22.08600000,22.36000000,22.00000000,22.32400000,250620.56200000,5562705.90587800,11346
1628942400000,2021-08-14 12:00:00,DOT/USDT,22.41300000,22.47700000,22.00600000,22.09100000,408886.42600000,9098337.28188900,16426
1628938800000,2021-08-14 11:00:00,DOT/USDT,21.98500000,22.41700000,21.77100000,22.41300000,709320.69000000,15678454.16336000,27078
1628935200000,2021-08-14 10:00:00,DOT/USDT,22.57200000,22.82600000,21.80100000,21.97400000,1915891.39900000,42688030.80439000,77046
1628931600000,2021-08-14 09:00:00,DOT/USDT,23.11700000,23.48800000,22.23800000,22.57200000,1100422.87400000,25291994.32138600,63775
1628928000000,2021-08-14 08:00:00,DOT/USDT,22.86700000,23.33500000,22.86000000,23.11400000,882163.30800000,20402959.35951000,55728
1628924400000,2021-08-14 07:00:00,DOT/USDT,22.76700000,22.98300000,22.68700000,22.86600000,405765.12600000,9286953.69323400,26112
1628920800000,2021-08-14 06:00:00,DOT/USDT,22.54100000,22.92900000,22.53100000,22.76700000,584179.36600000,13290554.51951600,39000
1628917200000,2021-08-14 05:00:00,DOT/USDT,22.42000000,22.57000000,22.40500000,22.54700000,132440.32900000,2977696.43252100,6408
1628913600000,2021-08-14 04:00:00,DOT/USDT,22.59800000,22.61000000,22.37700000,22.42000000,282573.30000000,6354560.62343700,9197
1628910000000,2021-08-14 03:00:00,DOT/USDT,22.44700000,22.64000000,22.41500000,22.59900000,228360.65100000,5145888.07151700,9849
1628906400000,2021-08-14 02:00:00,DOT/USDT,22.47400000,22.56800000,22.33800000,22.44800000,274950.64800000,6173504.82061500,10294
1628902800000,2021-08-14 01:00:00,DOT/USDT,22.54800000,22.73000000,22.40500000,22.46900000,492157.33200000,11114797.06379300,17520
1628899200000,2021-08-14 00:00:00,DOT/USDT,22.72300000,22.73000000,22.26600000,22.54100000,802762.65500000,18099000.95798800,33873
1628895600000,2021-08-13 23:00:00,DOT/USDT,22.33100000,22.72900000,22.31100000,22.72300000,632557.13500000,14248638.75216800,45957
1628892000000,2021-08-13 22:00:00,DOT/USDT,22.23100000,22.40000000,22.11000000,22.33300000,359061.57900000,7986448.25477900,15242
1628888400000,2021-08-13 21:00:00,DOT/USDT,22.20800000,22.35000000,22.13300000,22.23100000,378400.76400000,8416998.52324300,19866
1628884800000,2021-08-13 20:00:00,DOT/USDT,21.81500000,22.29300000,21.73800000,22.21000000,831144.10400000,18390891.48204600,43540
1628881200000,2021-08-13 19:00:00,DOT/USDT,21.81800000,21.85000000,21.67000000,21.81400000,202692.35900000,4407449.37496200,7578
1628877600000,2021-08-13 18:00:00,DOT/USDT,21.93800000,21.96000000,21.70200000,21.81600000,237113.47800000,5175102.96513000,10001
1628874000000,2021-08-13 17:00:00,DOT/USDT,21.94400000,22.00000000,21.73200000,21.93800000,344458.69500000,7536946.10486400,13366
1628870400000,2021-08-13 16:00:00,DOT/USDT,21.56500000,21.94800000,21.46700000,21.93900000,380799.60500000,8266439.94512700,17451
1628866800000,2021-08-13 15:00:00,DOT/USDT,21.69300000,21.80500000,21.37000000,21.57300000,542659.67500000,11689200.26105600,27240
1628863200000,2021-08-13 14:00:00,DOT/USDT,21.88600000,21.99700000,21.64600000,21.69000000,442728.00400000,9642764.00783700,16951
1628859600000,2021-08-13 13:00:00,DOT/USDT,22.03900000,22.04600000,21.73600000,21.89000000,397904.84500000,8710895.74394700,16291
1628856000000,2021-08-13 12:00:00,DOT/USDT,21.82000000,22.15500000,21.81200000,22.03900000,330375.63600000,7268990.82686600,14109
1628852400000,2021-08-13 11:00:00,DOT/USDT,22.04300000,22.17600000,21.80400000,21.81900000,387611.41800000,8543045.53591500,15566
1628848800000,2021-08-13 10:00:00,DOT/USDT,22.03500000,22.15900000,21.96200000,22.04100000,283406.26100000,6257512.74291500,11048
1628845200000,2021-08-13 09:00:00,DOT/USDT,22.03800000,22.20000000,21.94400000,22.03900000,630680.05800000,13931004.62506900,23199
1628841600000,2021-08-13 08:00:00,DOT/USDT,22.00000000,22.15500000,21.86800000,22.03800000,737463.82100000,16236077.64373400,24816
1628838000000,2021-08-13 07:00:00,DOT/USDT,21.80300000,22.12000000,21.79300000,22.00500000,1199929.05800000,26347064.47251100,40229
1628834400000,2021-08-13 06:00:00,DOT/USDT,21.14800000,21.91600000,21.14100000,21.80300000,561950.21500000,12192745.34836600,32775
1628816400000,2021-08-13 01:00:00,DOT/USDT,20.92600000,21.24500000,20.88600000,21.12900000,532015.10800000,11235679.95321600,17886
1628812800000,2021-08-13 00:00:00,DOT/USDT,20.75900000,21.05300000,20.50300000,20.92600000,666267.72500000,13850267.86190800,22896
1628809200000,2021-08-12 23:00:00,DOT/USDT,20.17800000,20.80000000,20.17600000,20.75500000,506101.32200000,10408032.39991600,16051
1628805600000,2021-08-12 22:00:00,DOT/USDT,20.54500000,20.62100000,20.06300000,20.18100000,411559.90200000,8325277.77576300,14422
1628802000000,2021-08-12 21:00:00,DOT/USDT,20.74900000,20.77400000,20.46500000,20.54600000,181685.40900000,3741344.76663600,7407
1628798400000,2021-08-12 20:00:00,DOT/USDT,20.63900000,20.81200000,20.46400000,20.74800000,296789.70700000,6138712.90707200,11119
1628794800000,2021-08-12 19:00:00,DOT/USDT,20.71700000,20.76700000,20.57000000,20.64700000,235931.56400000,4875794.74858000,8537
1628791200000,2021-08-12 18:00:00,DOT/USDT,20.38800000,20.75400000,20.35000000,20.72200000,295186.29800000,6069408.48382500,10693
1628787600000,2021-08-12 17:00:00,DOT/USDT,20.12700000,20.56200000,20.04500000,20.39100000,390271.37700000,7959031.99347500,13774
1628784000000,2021-08-12 16:00:00,DOT/USDT,20.39600000,20.50000000,19.90000000,20.12700000,780082.30700000,15720580.66328500,27330
1628780400000,2021-08-12 15:00:00,DOT/USDT,20.27800000,20.62200000,20.23500000,20.39600000,441113.97500000,9011327.53823700,15195
1628776800000,2021-08-12 14:00:00,DOT/USDT,20.61200000,20.66900000,20.16800000,20.28600000,1264894.15300000,25742033.43860400,33103
1628773200000,2021-08-12 13:00:00,DOT/USDT,20.72600000,20.85600000,20.60300000,20.61200000,394769.61500000,8185054.43624700,13075
1628769600000,2021-08-12 12:00:00,DOT/USDT,20.75100000,21.01600000,20.44500000,20.73100000,993982.69800000,20573066.85663100,28901
1628766000000,2021-08-12 11:00:00,DOT/USDT,21.14900000,21.25600000,20.70200000,20.75300000,618579.73600000,12986654.12451800,20771
1628762400000,2021-08-12 10:00:00,DOT/USDT,21.31100000,21.38700000,21.13000000,21.15000000,448353.10700000,9541007.78345000,11435
1628758800000,2021-08-12 09:00:00,DOT/USDT,21.19100000,21.45400000,20.86500000,21.31000000,587546.53000000,12442576.40869800,22848
1628755200000,2021-08-12 08:00:00,DOT/USDT,21.25800000,21.33200000,21.11700000,21.19700000,418972.60400000,8893998.20491300,13750
1628751600000,2021-08-12 07:00:00,DOT/USDT,21.02700000,21.27000000,20.92300000,21.25100000,430156.95400000,9101104.20797100,16459
1628748000000,2021-08-12 06:00:00,DOT/USDT,21.05100000,21.16700000,20.70000000,21.02700000,737147.84600000,15419267.68257600,25963
1628744400000,2021-08-12 05:00:00,DOT/USDT,21.47300000,21.51900000,20.50000000,21.05600000,1661243.66700000,34777462.78828900,58840
1628740800000,2021-08-12 04:00:00,DOT/USDT,21.89700000,22.00000000,21.43600000,21.47700000,678127.73700000,14726207.08551000,33436
